,campaign_id,chain_id,start_date,end_date,format,device,height,width,iremoteid,days,start_day,end_day,shop,budget
571,1026,7,2020-04-16,2020-07-15,butterfly,DESKTOP,350.0,492.0,['C52215'],92.0,4.0,3.0,0.0,9026.70965576172
2113,9972,7,2021-07-30,2021-08-08,butterfly,DESKTOP,386.0,564.0,['151282'],11.0,5.0,7.0,0.0,4621.291748046875
2846,14278,7,2019-05-06,2019-05-19,butterfly,DESKTOP,350.0,494.0,['C26388'],15.0,1.0,7.0,0.0,4254.319152832031
5649,31095,12,2020-03-01,2020-03-12,stoprayon,DESKTOP,122.0,995.0,['C46886'],13.0,7.0,4.0,0.0,8943.845275878906
6721,25759,10,2020-12-22,2020-12-29,banner,DESKTOP,150.0,1200.0,['C112839'],9.0,2.0,2.0,0.0,12857.14285714286
1442,6091,7,2020-12-18,2020-12-18,butterfly,DESKTOP,394.0,576.0,['110122'],2.0,5.0,5.0,0.0,783.1609497070312
7587,25240,11,2021-06-05,2021-07-21,showcase,DESKTOP,494.0,1063.0,['152567'],48.0,6.0,3.0,0.0,109714.28571428572
4218,22450,11,2021-04-05,2021-06-16,butterfly,DESKTOP,486.0,531.0,['C139570'],74.0,1.0,3.0,0.0,11349.740966796877
2865,14372,12,2021-02-28,2021-03-10,tg,DESKTOP,298.0,398.0,['C129917'],12.0,7.0,3.0,0.0,8154.708251953125
4909,26670,12,2020-08-12,2020-08-21,butterfly,DESKTOP,298.0,398.0,['C77065'],11.0,3.0,5.0,0.0,6354.943176269531
7145,9553,11,2021-07-21,2021-07-28,showcase,DESKTOP,494.0,1063.0,['165671'],9.0,3.0,3.0,0.0,20571.42857142857
5910,32575,10,2021-07-24,2021-08-23,butterfly,DESKTOP,399.0,555.0,['C163749'],32.0,6.0,1.0,0.0,12273.146484375
4446,23790,12,2020-07-15,2020-07-16,tg,DESKTOP,298.0,796.0,['C65193'],3.0,3.0,4.0,0.0,1833.8278198242188
1489,6402,12,2020-08-18,2020-08-28,tg,DESKTOP,298.0,398.0,['C80817'],12.0,2.0,5.0,0.0,7929.760986328125
6042,33440,11,2019-10-28,2019-11-01,butterfly,DESKTOP,486.0,278.0,['C35924'],6.0,1.0,5.0,0.0,4036.691162109375
6484,36030,12,2019-07-01,2019-07-07,banner,DESKTOP,200.0,995.0,['29835'],8.0,1.0,7.0,0.0,5346.669921875
3024,15310,11,2020-10-13,2020-10-19,stoprayon,DESKTOP,145.0,1063.0,['nescafe-dolce-gusto'],8.0,2.0,1.0,0.0,6630.34619140625
5582,30649,12,2020-01-07,2020-01-18,banner,DESKTOP,200.0,995.0,['43276'],13.0,2.0,6.0,0.0,10937.380676269531
3460,17772,7,2021-01-18,2021-01-31,butterfly,DESKTOP,394.0,576.0,['120743'],15.0,1.0,7.0,0.0,4254.319152832031
184,347,11,2021-02-22,2021-03-11,butterfly,DESKTOP,486.0,274.0,['C130379'],19.0,1.0,4.0,0.0,10078.505004882812
1991,9388,10,2020-06-29,2020-07-14,butterfly,DESKTOP,420.0,574.0,['C68873'],17.0,1.0,2.0,0.0,10302.4150390625
6786,294,11,2020-01-13,2020-01-30,showcase,DESKTOP,472.0,1061.0,"['42181', '42182']",19.0,1.0,4.0,0.0,43428.57142857143
1401,5864,12,2021-06-17,2021-07-06,banner,DESKTOP,200.0,995.0,['154956'],21.0,4.0,2.0,0.0,9645.074157714844
2571,12664,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/petit-dejeuner/cereales-enfants'],2.0,1.0,1.0,0.0,1503.7598876953125
6032,33383,12,2020-11-29,2020-12-31,butterfly,DESKTOP,298.0,398.0,['C108491'],34.0,7.0,4.0,0.0,12151.500183105469
4688,25206,12,2020-11-09,2020-12-13,butterfly,DESKTOP,298.0,398.0,['C105308'],36.0,1.0,7.0,0.0,10851.581909179688
4542,24381,10,2019-05-21,2019-05-30,butterfly,DESKTOP,420.0,574.0,['C24386'],11.0,2.0,4.0,0.0,8168.14990234375
7381,18036,11,2021-04-19,2021-05-09,showcase,DESKTOP,438.0,1063.0,['142606'],22.0,1.0,7.0,0.0,50285.71428571429
7199,11500,11,2021-05-31,2021-05-31,showcase,DESKTOP,438.0,1063.0,['153177'],2.0,1.0,1.0,0.0,4571.428571428572
7366,17546,11,2019-10-13,2019-10-27,showcase,DESKTOP,472.0,1061.0,['34065'],16.0,7.0,7.0,0.0,36571.42857142857
7759,30731,11,2021-05-04,2021-07-01,showcase,DESKTOP,494.0,1063.0,['143296'],60.0,2.0,4.0,0.0,137142.85714285716
344,691,12,2020-04-27,2020-05-17,tg,DESKTOP,298.0,796.0,"['C57095', 'C57097', 'C57098']",22.0,1.0,7.0,0.0,9610.806884765623
3370,17311,7,2020-03-05,2020-03-13,butterfly,DESKTOP,350.0,494.0,['C46494'],10.0,4.0,5.0,0.0,3915.804748535156
5749,31729,12,2020-04-08,2020-04-16,banner,DESKTOP,200.0,1195.0,['52964'],10.0,3.0,4.0,0.0,6475.8575439453125
2511,12384,12,2021-01-11,2021-02-04,butterfly,DESKTOP,298.0,398.0,['C119426'],26.0,1.0,4.0,0.0,10247.499938964844
471,861,12,2020-11-09,2020-12-19,butterfly,DESKTOP,298.0,398.0,"['C104565', 'C104568']",42.0,1.0,6.0,0.0,13699.407165527344
1346,5536,11,2021-09-27,2021-10-01,butterfly,DESKTOP,486.0,531.0,['C179459'],6.0,1.0,5.0,0.0,4036.691162109375
4217,22449,7,2020-11-01,2020-11-04,butterfly,DESKTOP,394.0,576.0,['103287'],5.0,7.0,3.0,0.0,2332.705993652344
5215,28382,11,2021-01-13,2021-04-01,butterfly,DESKTOP,486.0,273.0,['C119433'],80.0,3.0,4.0,0.0,10850.689697265623
656,1327,10,2021-06-17,2021-08-17,butterfly,DESKTOP,381.0,555.0,['C153841'],63.0,4.0,2.0,0.0,15076.02035522461
1856,8636,12,2019-05-28,2019-07-31,stoprayon,DESKTOP,121.0,995.0,['29442'],66.0,2.0,3.0,0.0,16656.156829833984
103,126,10,2020-08-28,2020-09-01,butterfly,DESKTOP,420.0,574.0,"['C83953', 'C83957']",6.0,5.0,2.0,0.0,4410.2677001953125
5328,29125,10,2019-07-15,2019-08-10,butterfly,DESKTOP,420.0,574.0,['C31394'],28.0,1.0,6.0,0.0,10029.183349609377
380,740,12,2020-06-30,2020-08-31,butterfly,DESKTOP,298.0,398.0,"['C68608', 'C68615', 'C68622']",64.0,2.0,1.0,0.0,17157.482421875
1071,3911,10,2020-07-22,2020-08-03,butterfly,DESKTOP,420.0,574.0,['C75293'],14.0,3.0,1.0,0.0,4841.1015625
6070,33566,12,2021-06-01,2021-06-11,tg,DESKTOP,298.0,796.0,['C145882'],12.0,2.0,5.0,0.0,7929.760986328125
2770,13811,12,2020-01-13,2020-01-30,tg,DESKTOP,298.0,398.0,['C43645'],19.0,1.0,4.0,0.0,8023.413909912109
100,123,10,2020-08-24,2020-09-29,butterfly,DESKTOP,420.0,574.0,"['C83984', 'C83987']",38.0,1.0,2.0,0.0,13371.586303710938
5801,32011,7,2020-10-14,2020-10-19,butterfly,DESKTOP,419.0,576.0,['87485'],7.0,3.0,1.0,0.0,2873.347045898437
6674,8696,10,2021-02-24,2021-03-02,banner,DESKTOP,150.0,1200.0,['C130436'],8.0,3.0,2.0,0.0,11428.57142857143
1565,6811,12,2021-09-29,2021-10-02,tg,DESKTOP,298.0,398.0,['C177759'],5.0,3.0,6.0,0.0,3609.679260253906
4347,23186,11,2021-04-12,2021-04-12,stoprayon,DESKTOP,145.0,1063.0,['epicerie-sucree/chocolats-et-bonbons/tablettes-de-chocolat'],2.0,1.0,1.0,0.0,1503.7598876953125
2081,9806,11,2021-04-07,2021-04-08,butterfly,DESKTOP,486.0,273.0,['C140756'],3.0,3.0,4.0,0.0,1978.4033203125
6302,35059,7,2020-10-14,2020-11-14,butterfly,DESKTOP,394.0,576.0,['99306'],33.0,3.0,6.0,0.0,6936.487106323242
1595,6955,11,2021-06-22,2021-06-30,butterfly,DESKTOP,486.0,531.0,['C156897'],10.0,2.0,3.0,0.0,7341.299438476562
6576,36563,12,2020-04-24,2020-04-24,tg,DESKTOP,298.0,398.0,['C55368'],2.0,5.0,5.0,0.0,1155.4442138671875
5813,32052,11,2021-05-31,2021-06-11,butterfly,DESKTOP,486.0,531.0,['C150471'],13.0,1.0,5.0,0.0,8746.164184570312
7146,9564,11,2020-01-20,2020-02-01,showcase,DESKTOP,472.0,1061.0,['40742'],14.0,1.0,6.0,0.0,32000.0
2257,10744,11,2021-07-09,2021-07-21,butterfly,DESKTOP,486.0,531.0,['C163388'],14.0,5.0,3.0,0.0,3990.890380859375
4132,22019,12,2020-11-08,2020-11-18,tg,DESKTOP,298.0,398.0,['C103167'],12.0,7.0,3.0,0.0,8154.708251953125
6669,6548,10,2020-12-22,2020-12-29,banner,DESKTOP,150.0,1200.0,['C115697'],9.0,2.0,2.0,0.0,12857.14285714286
1721,7743,10,2020-05-26,2020-06-08,butterfly,DESKTOP,420.0,574.0,['C61042'],15.0,2.0,1.0,0.0,6433.26416015625
5945,32837,10,2019-12-01,2019-12-01,butterfly,DESKTOP,420.0,574.0,['C35692'],2.0,7.0,7.0,0.0,1578.1741943359375
495,899,12,2021-02-16,2021-02-28,banner,DESKTOP,200.0,995.0,['128190'],14.0,2.0,7.0,0.0,9381.358642578123
6755,16873,10,2019-10-03,2019-10-10,showcase,DESKTOP,420.0,1440.0,['32884'],9.0,4.0,4.0,0.0,12857.14285714286
104,127,10,2020-04-08,2020-08-08,butterfly,DESKTOP,420.0,574.0,"['C50387', 'C50389', 'C61936']",124.0,3.0,6.0,0.0,26375.149658203125
5410,29621,12,2021-10-13,2021-11-24,tg,DESKTOP,298.0,796.0,['C180827'],44.0,3.0,3.0,0.0,7123.580261230469
719,1715,10,2021-01-28,2021-01-28,butterfly,DESKTOP,450.0,555.0,['C116251'],2.0,4.0,4.0,0.0,1318.935546875
7324,15908,11,2020-09-26,2020-10-13,showcase,DESKTOP,472.0,1047.0,['95226'],19.0,6.0,2.0,0.0,43428.57142857143
6756,17146,10,2019-10-30,2019-11-04,showcase,DESKTOP,420.0,1440.0,['36395'],7.0,3.0,1.0,0.0,10000.0
7423,19256,11,2021-09-04,2021-09-28,showcase,DESKTOP,494.0,1063.0,['175122'],26.0,6.0,2.0,0.0,59428.57142857143
6468,35936,11,2019-08-06,2019-08-12,shop,DESKTOP,153.0,1104.0,['joker-reveille-le-fruit-Granini'],8.0,2.0,1.0,1.0,4982.66650390625
2991,15113,7,2021-06-22,2021-06-22,butterfly,DESKTOP,771.0,564.0,['156622'],2.0,2.0,2.0,0.0,1105.2669677734375
7075,7464,11,2021-09-20,2021-10-11,showcase,DESKTOP,494.0,1063.0,['178966'],23.0,1.0,1.0,0.0,52571.42857142857
414,791,12,2020-09-02,2020-09-20,butterfly,DESKTOP,298.0,398.0,"['C85520', 'C85524']",20.0,3.0,7.0,0.0,9524.767456054688
3955,20868,12,2020-12-24,2020-12-31,tg,DESKTOP,298.0,398.0,['C115671'],9.0,4.0,4.0,0.0,5501.483459472656
2712,13415,12,2020-08-25,2020-09-10,butterfly,DESKTOP,298.0,398.0,['C83990'],18.0,2.0,4.0,0.0,9805.67578125
1994,9392,7,2020-07-06,2020-08-21,butterfly,DESKTOP,350.0,492.0,['C71033'],48.0,1.0,5.0,0.0,5466.30029296875
7763,30865,11,2020-04-04,2020-06-28,showcase,DESKTOP,472.0,1061.0,['50249'],87.0,6.0,7.0,0.0,198857.14285714287
6895,1624,11,2021-04-19,2021-05-01,showcase,DESKTOP,438.0,1063.0,['143302'],14.0,1.0,6.0,0.0,32000.0
666,1409,12,2021-07-06,2021-08-30,banner,DESKTOP,200.0,995.0,['162265'],57.0,2.0,1.0,0.0,19370.437957763672
2044,9617,12,2020-12-18,2020-12-26,tg,DESKTOP,298.0,796.0,['C113772'],10.0,5.0,6.0,0.0,7219.358520507812
2965,15003,12,2021-06-12,2021-06-18,butterfly,DESKTOP,298.0,398.0,['C154862'],8.0,6.0,5.0,0.0,5235.47412109375
6394,35462,10,2020-02-18,2020-02-24,butterfly,DESKTOP,420.0,574.0,['C44606'],8.0,2.0,1.0,0.0,6358.87451171875
3327,17009,12,2021-01-08,2021-02-17,butterfly,DESKTOP,298.0,398.0,['C118409'],42.0,5.0,3.0,0.0,8438.188110351562
7144,9525,11,2019-09-29,2019-10-20,showcase,DESKTOP,472.0,1061.0,['33855'],23.0,7.0,7.0,0.0,52571.42857142857
4887,26536,12,2020-11-11,2020-11-25,tg,DESKTOP,298.0,796.0,['C107256'],16.0,3.0,3.0,0.0,6015.06884765625
7460,20831,11,2021-01-06,2021-01-12,showcase,DESKTOP,438.0,266.0,['118230'],8.0,3.0,2.0,0.0,18285.714285714286
6954,3710,11,2019-11-08,2019-11-18,showcase,DESKTOP,472.0,1061.0,['37159'],12.0,5.0,1.0,0.0,27428.571428571428
3153,16118,11,2020-12-29,2021-01-23,butterfly,DESKTOP,486.0,274.0,['C116693'],27.0,2.0,6.0,0.0,13250.708129882812
3919,20651,11,2019-06-11,2019-06-20,butterfly,DESKTOP,489.0,293.0,['C29771'],11.0,2.0,4.0,0.0,8168.14990234375
4647,24996,10,2019-08-26,2019-09-16,butterfly,DESKTOP,420.0,574.0,['C32752'],23.0,1.0,1.0,0.0,7668.569763183594
7164,10503,11,2020-10-04,2020-11-14,showcase,DESKTOP,472.0,1047.0,['93924'],43.0,7.0,6.0,0.0,98285.71428571428
6053,33489,12,2021-02-16,2021-02-28,banner,DESKTOP,200.0,1195.0,['127712'],14.0,2.0,7.0,0.0,9381.358642578123
2705,13383,7,2021-09-11,2021-10-06,butterfly,DESKTOP,351.0,564.0,['175543'],27.0,6.0,3.0,0.0,8243.427612304688
7045,6620,11,2021-04-15,2021-05-06,showcase,DESKTOP,472.0,1047.0,['140488'],23.0,4.0,4.0,0.0,52571.42857142857
5168,28142,12,2021-09-06,2021-11-25,butterfly,DESKTOP,298.0,398.0,['C174565'],82.0,1.0,4.0,0.0,13438.938659667969
7455,20620,11,2021-08-23,2021-10-11,showcase,DESKTOP,494.0,1063.0,['172146'],51.0,1.0,1.0,0.0,116571.42857142858
1465,6201,10,2021-06-04,2021-06-04,butterfly,DESKTOP,392.0,555.0,['C150807'],2.0,5.0,5.0,0.0,1333.207763671875
5608,30841,10,2020-04-08,2020-05-03,butterfly,DESKTOP,420.0,574.0,['C53932'],27.0,3.0,7.0,0.0,8851.815032958984
7898,37042,11,2021-07-12,2021-07-19,showcase,DESKTOP,494.0,1063.0,['162952'],9.0,1.0,1.0,0.0,20571.42857142857
6397,35515,10,2020-02-14,2020-03-02,butterfly,DESKTOP,420.0,574.0,['C46307'],19.0,5.0,1.0,0.0,10954.82666015625
2181,10312,7,2019-07-30,2019-08-26,butterfly,DESKTOP,350.0,494.0,['C32206'],29.0,2.0,1.0,0.0,9637.870513916016
2001,9425,11,2021-04-02,2021-04-08,butterfly,DESKTOP,486.0,532.0,['C134273'],8.0,5.0,4.0,0.0,5275.7421875
3675,19136,12,2020-11-03,2020-12-26,butterfly,DESKTOP,298.0,398.0,['C102254'],55.0,2.0,6.0,0.0,20071.549072265625
1924,8999,11,2021-01-12,2021-01-25,stoprayon,DESKTOP,145.0,1063.0,['je_tente_ma_chance_s02'],15.0,2.0,1.0,0.0,6942.2735595703125
3911,20580,12,2021-04-01,2021-06-27,tg,DESKTOP,298.0,796.0,['C139630'],89.0,4.0,7.0,0.0,15333.048904418943
6296,35032,12,2020-11-08,2020-11-25,butterfly,DESKTOP,298.0,398.0,['C101728'],19.0,7.0,3.0,0.0,10069.076904296877
2551,12571,11,2020-12-02,2020-12-03,butterfly,DESKTOP,486.0,274.0,['C111939'],3.0,3.0,4.0,0.0,1978.4033203125
5111,27831,12,2021-02-12,2021-02-14,stoprayon,DESKTOP,122.0,995.0,['C127715'],4.0,5.0,7.0,0.0,2503.3837890625
4726,25457,12,2021-08-18,2021-08-22,tg,DESKTOP,298.0,398.0,['C171053'],6.0,3.0,7.0,0.0,3755.07568359375
6439,35764,12,2020-10-02,2020-10-07,tg,DESKTOP,298.0,597.0,['C92530'],7.0,5.0,3.0,0.0,4219.927612304688
7514,22983,11,2021-05-19,2021-05-19,showcase,DESKTOP,438.0,1063.0,['150517'],2.0,3.0,3.0,0.0,4571.428571428572
3213,16392,11,2019-10-28,2019-11-01,butterfly,DESKTOP,488.0,270.0,['CB5091'],6.0,1.0,5.0,0.0,4036.691162109375
3867,20281,7,2019-11-29,2019-12-13,butterfly,DESKTOP,350.0,494.0,['C34274'],16.0,5.0,5.0,0.0,7674.9296875
1545,6677,12,2021-03-15,2021-03-25,butterfly,DESKTOP,298.0,398.0,['C135326'],12.0,1.0,4.0,0.0,7409.447021484375
3095,15740,11,2020-09-24,2020-09-25,butterfly,DESKTOP,486.0,278.0,['C93256'],3.0,4.0,5.0,0.0,1999.8116455078125
4382,23384,12,2019-08-26,2019-08-26,banner,DESKTOP,200.0,995.0,['33098'],2.0,1.0,1.0,0.0,1331.019775390625
90,113,10,2020-03-02,2020-04-09,butterfly,DESKTOP,420.0,574.0,"['C40314', 'C40320']",40.0,1.0,4.0,0.0,10464.410400390623
7010,5483,11,2021-07-03,2021-07-30,showcase,DESKTOP,494.0,1063.0,['161267'],29.0,6.0,5.0,0.0,66285.71428571429
6905,1972,11,2021-03-07,2021-03-30,showcase,DESKTOP,438.0,266.0,['132498'],25.0,7.0,2.0,0.0,57142.857142857145
2282,10867,12,2020-04-20,2020-04-26,banner,DESKTOP,200.0,995.0,['55355'],8.0,1.0,7.0,0.0,5346.669921875
6064,33536,12,2019-07-04,2019-07-28,banner,DESKTOP,200.0,995.0,['31133'],26.0,4.0,7.0,0.0,11409.746276855469
7294,14959,11,2021-01-07,2021-03-29,showcase,DESKTOP,472.0,1047.0,['118441'],83.0,4.0,1.0,0.0,189714.2857142857
3441,17669,12,2021-04-10,2021-04-17,butterfly,DESKTOP,298.0,398.0,['C139713'],9.0,6.0,6.0,0.0,7187.8326416015625
304,628,12,2020-04-14,2020-05-08,banner,DESKTOP,200.0,995.0,"['54599', '54600', '54601']",26.0,2.0,5.0,0.0,12318.90283203125
6594,36669,10,2020-06-10,2020-06-16,butterfly,DESKTOP,420.0,574.0,['C64341'],8.0,3.0,2.0,0.0,5880.35693359375
1448,6109,12,2021-07-02,2021-11-24,tg,DESKTOP,298.0,597.0,['C161493'],147.0,5.0,3.0,0.0,21095.538528442383
5825,32166,12,2021-06-24,2021-07-02,butterfly,DESKTOP,298.0,398.0,['C159659'],10.0,4.0,5.0,0.0,5777.2210693359375
3677,19147,12,2020-06-30,2020-07-06,butterfly,DESKTOP,298.0,398.0,['C67747'],8.0,2.0,1.0,0.0,5648.9072265625
1505,6471,12,2019-05-27,2019-06-26,banner,DESKTOP,200.0,995.0,['29383'],32.0,1.0,3.0,0.0,13504.4892578125
2997,15149,10,2019-07-08,2019-07-08,butterfly,DESKTOP,420.0,574.0,['C31002'],2.0,1.0,1.0,0.0,1435.8919677734375
4129,22009,12,2020-09-26,2020-10-04,butterfly,DESKTOP,298.0,398.0,['C90186'],10.0,6.0,7.0,0.0,7025.5810546875
5429,29759,12,2021-06-02,2021-06-25,tg,DESKTOP,298.0,796.0,['C152968'],25.0,3.0,5.0,0.0,9563.827514648438
4107,21864,12,2021-06-01,2021-06-06,butterfly,DESKTOP,298.0,398.0,['C153018'],7.0,2.0,7.0,0.0,4962.560791015625
2335,11154,11,2021-07-09,2021-07-12,butterfly,DESKTOP,486.0,532.0,['C163306'],5.0,5.0,1.0,0.0,3558.8400268554688
2076,9774,12,2021-06-24,2021-11-25,butterfly,DESKTOP,298.0,398.0,['C159926'],156.0,4.0,4.0,0.0,23702.054809570312
3866,20278,7,2020-03-05,2020-03-28,butterfly,DESKTOP,350.0,494.0,['C47126'],25.0,4.0,6.0,0.0,6815.651702880859
3456,17758,12,2021-08-18,2021-08-22,tg,DESKTOP,298.0,796.0,['C171049'],6.0,3.0,7.0,0.0,3755.07568359375
1824,8421,12,2021-01-28,2021-02-01,butterfly,DESKTOP,298.0,398.0,['C121766'],6.0,4.0,1.0,0.0,3738.132568359375
1480,6335,11,2019-11-08,2019-12-25,butterfly,DESKTOP,486.0,278.0,['C35869'],49.0,5.0,3.0,0.0,7114.330307006836
1584,6909,11,2021-03-07,2021-04-08,butterfly,DESKTOP,486.0,273.0,['C132787'],34.0,7.0,4.0,0.0,11829.134155273438
1306,5292,12,2019-11-13,2019-12-03,banner,DESKTOP,200.0,995.0,['37575'],22.0,3.0,2.0,0.0,10104.363403320312
7874,35997,11,2019-09-29,2019-10-01,showcase,DESKTOP,472.0,1061.0,['32859'],4.0,7.0,2.0,0.0,9142.857142857143
7093,8167,11,2021-09-22,2021-10-01,showcase,DESKTOP,494.0,1063.0,['179472'],11.0,3.0,5.0,0.0,25142.857142857145
1622,7103,11,2021-07-09,2021-07-09,butterfly,DESKTOP,498.0,532.0,['C152146'],2.0,5.0,5.0,0.0,1333.207763671875
6140,34056,12,2021-05-30,2021-09-04,tg,DESKTOP,298.0,597.0,['C152945'],99.0,7.0,6.0,0.0,34163.27215576172
6279,34917,12,2020-12-09,2020-12-19,tg,DESKTOP,298.0,398.0,['C113970'],12.0,3.0,6.0,0.0,8663.230224609375
450,837,12,2020-10-22,2020-10-29,tg,DESKTOP,298.0,796.0,"['C96978', 'C96983']",9.0,4.0,4.0,0.0,5501.483459472656
782,2051,12,2021-05-17,2021-05-25,butterfly,DESKTOP,298.0,398.0,['C148749'],10.0,1.0,2.0,0.0,6524.766845703125
774,2006,7,2021-03-30,2021-05-03,butterfly,DESKTOP,393.0,576.0,['136415'],36.0,2.0,1.0,0.0,9716.790893554688
1511,6488,12,2021-09-11,2021-10-15,tg,DESKTOP,298.0,796.0,['C176249'],36.0,6.0,5.0,0.0,11658.356323242188
5762,31793,11,2021-01-19,2021-01-25,butterfly,DESKTOP,486.0,274.0,['C119615'],8.0,2.0,1.0,0.0,6358.87451171875
6409,35570,12,2019-07-15,2019-07-28,stoprayon,DESKTOP,121.0,995.0,['30742'],15.0,1.0,7.0,0.0,5705.365447998047
7215,11996,11,2019-12-02,2019-12-21,showcase,DESKTOP,472.0,1061.0,['38606'],21.0,1.0,6.0,0.0,48000.0
474,870,12,2019-12-17,2020-02-05,stoprayon,DESKTOP,122.0,995.0,"['C39280', 'C39282', 'C39283', 'C39285', 'C42591', 'C42593', 'C42594']",44.0,2.0,3.0,0.0,11015.821228027344
6691,15647,10,2021-04-24,2021-04-27,banner,DESKTOP,150.0,1200.0,['C143282'],5.0,6.0,2.0,0.0,7142.857142857143
1424,5992,12,2020-04-17,2020-05-14,tg,DESKTOP,298.0,796.0,['C54655'],29.0,5.0,4.0,0.0,12067.10107421875
6166,34221,12,2021-09-27,2021-10-02,banner,DESKTOP,200.0,995.0,['178753'],7.0,1.0,6.0,0.0,5350.965515136719
1769,8062,12,2021-08-18,2021-08-29,butterfly,DESKTOP,298.0,398.0,['C171221'],13.0,3.0,7.0,0.0,8135.997314453125
6224,34551,12,2021-08-10,2021-08-10,butterfly,DESKTOP,298.0,398.0,['C169707'],2.0,2.0,2.0,0.0,1458.780029296875
6671,7078,10,2020-12-21,2020-12-21,banner,DESKTOP,150.0,1200.0,['C115254'],2.0,1.0,1.0,0.0,2857.1428571428573
4248,22604,11,2019-10-28,2019-11-01,butterfly,DESKTOP,488.0,270.0,['CB4533'],6.0,1.0,5.0,0.0,4036.691162109375
1179,4500,12,2021-04-26,2021-05-10,butterfly,DESKTOP,298.0,398.0,['C144693'],16.0,1.0,1.0,0.0,7165.70654296875
1609,7020,11,2021-10-02,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C181649'],11.0,6.0,1.0,0.0,8673.282470703125
3046,15440,12,2019-06-10,2019-07-12,banner,DESKTOP,200.0,995.0,['30031'],34.0,1.0,5.0,0.0,9847.043518066406
240,492,11,2020-12-06,2020-12-18,butterfly,DESKTOP,486.0,273.0,['C113882'],14.0,7.0,5.0,0.0,5282.77490234375
670,1438,12,2020-09-29,2020-10-11,tg,DESKTOP,298.0,398.0,['C93725'],14.0,2.0,7.0,0.0,10047.666015625
2883,14463,11,2019-05-21,2019-05-27,shop,DESKTOP,155.0,1124.0,['grand-jeu-zero-zone-heineken'],8.0,2.0,1.0,1.0,4982.66650390625
2413,11801,7,2020-04-10,2020-05-04,butterfly,DESKTOP,350.0,494.0,['C52099'],26.0,5.0,1.0,0.0,6480.475402832031
4921,26719,11,2021-09-08,2021-10-11,butterfly,DESKTOP,486.0,532.0,['C175659'],35.0,3.0,1.0,0.0,11322.628173828123
1720,7740,10,2020-12-29,2020-12-29,butterfly,DESKTOP,449.0,555.0,['C111489'],2.0,2.0,2.0,0.0,1636.2718505859375
2661,13085,12,2021-09-07,2021-09-18,butterfly,DESKTOP,298.0,398.0,['C175876'],13.0,2.0,6.0,0.0,10465.353088378906
1117,4164,10,2019-05-09,2019-05-09,butterfly,DESKTOP,420.0,574.0,['C24042'],2.0,4.0,4.0,0.0,1318.935546875
4516,24218,12,2021-07-01,2021-07-26,tg,DESKTOP,298.0,796.0,['C159971'],23.0,4.0,1.0,0.0,9840.620330810549
165,298,11,2020-01-13,2020-02-03,shop,DESKTOP,206.0,286.0,"['faites-le-plein-de-mineraux-contrex-1', 'faites-le-plein-de-mineraux-contrex-hepard']",22.0,1.0,1.0,1.0,7335.153686523437
1613,7043,12,2021-08-27,2021-09-19,tg,DESKTOP,298.0,796.0,['C172626'],25.0,5.0,7.0,0.0,10766.92123413086
4799,25922,12,2019-07-09,2019-07-31,stoprayon,DESKTOP,121.0,995.0,['31457'],24.0,2.0,3.0,0.0,11102.84912109375
609,1101,7,2020-11-09,2020-12-31,butterfly,DESKTOP,394.0,576.0,"['103600', '105252', '110484']",54.0,1.0,4.0,0.0,5905.973968505859
2321,11110,12,2020-08-12,2020-08-28,butterfly,DESKTOP,298.0,398.0,['C80882'],18.0,3.0,5.0,0.0,7706.063232421875
446,828,12,2020-10-27,2020-12-19,tg,DESKTOP,298.0,597.0,"['C101865', 'C101867']",55.0,2.0,6.0,0.0,19776.26983642578
478,876,12,2021-01-09,2021-01-31,tg,DESKTOP,298.0,796.0,"['C118149', 'C118160']",24.0,6.0,7.0,0.0,12177.3369140625
4058,21587,11,2019-05-08,2019-05-30,butterfly,DESKTOP,487.0,293.0,['C26144'],24.0,3.0,4.0,0.0,6598.509521484375
1403,5877,11,2019-05-21,2019-05-27,shop,DESKTOP,206.0,285.0,['grand-jeu-tropicana'],8.0,2.0,1.0,1.0,4982.66650390625
7142,9511,11,2021-04-03,2021-04-05,showcase,DESKTOP,438.0,266.0,['140065'],4.0,6.0,1.0,0.0,9142.857142857143
6901,1773,11,2020-10-05,2020-11-09,showcase,DESKTOP,472.0,1047.0,['95303'],37.0,1.0,1.0,0.0,84571.42857142858
283,600,12,2019-12-17,2019-12-31,butterfly,DESKTOP,298.0,398.0,"['C39873', 'C39886', 'C39891']",16.0,2.0,2.0,0.0,8768.7451171875
5090,27705,11,2021-09-22,2021-09-28,butterfly,DESKTOP,486.0,532.0,['C179228'],8.0,3.0,2.0,0.0,5880.35693359375
4277,22751,12,2021-07-06,2021-07-30,butterfly,DESKTOP,298.0,398.0,['C162605'],26.0,2.0,5.0,0.0,11374.846069335938
235,479,11,2020-11-30,2020-12-04,butterfly,DESKTOP,486.0,273.0,['C111351'],6.0,1.0,5.0,0.0,4036.691162109375
2378,11488,7,2020-11-10,2020-11-22,butterfly,DESKTOP,419.0,576.0,['105233'],14.0,2.0,7.0,0.0,5047.484069824219
5584,30670,7,2020-05-30,2020-06-12,butterfly,DESKTOP,350.0,492.0,['C53871'],15.0,6.0,5.0,0.0,4884.277038574219
